28,079,038,01,38,02,2020,01,25,00005,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00003,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,07,08,02,2020,01,25,00009,V,00004,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,08,08,02,2020,01,25,00039,V,00036,V,00023,V,00019,V,00016,V,00019,V,00020,V,00021,V,00025,V,00028,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,09,47,02,2020,01,25,00017,V,00012,V,00010,V,00012,V,00010,V,00008,V,00010,V,00014,V,00010,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,10,47,02,2020,01,25,00021,V,00015,V,00011,V,00013,V,00009,V,00005,V,00007,V,00014,V,00010,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,12,08,02,2020,01,25,00053,V,00042,V,00025,V,00020,V,00019,V,00020,V,00021,V,00022,V,00026,V,00034,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,20,59,02,2020,01,25,001.1,V,000.7,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,30,59,02,2020,01,25,000.3,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,038,35,59,02,2020,01,25,000.8,V,000.8,V,000.7,V,000.6,V,000.7,V,000.7,V,000.6,V,000.5,V,000.5,V,000.5,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,039,06,48,02,2020,01,25,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,039,07,08,02,2020,01,25,00002,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,039,08,08,02,2020,01,25,00044,V,00036,V,00019,V,00016,V,00017,V,00017,V,00016,V,00017,V,00022,V,00028,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,039,12,08,02,2020,01,25,00047,V,00038,V,00020,V,00017,V,00019,V,00018,V,00018,V,00019,V,00024,V,00032,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,039,14,06,02,2020,01,25,00015,V,00019,V,00033,V,00033,V,00032,V,00034,V,00040,V,00041,V,00039,V,00036,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,040,01,38,02,2020,01,25,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,040,07,08,02,2020,01,25,00005,V,00002,V,00002,V,00001,V,00001,V,00001,V,00002,V,00002,V,00004,V,00011,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,040,08,08,02,2020,01,25,00054,V,00044,V,00031,V,00023,V,00022,V,00022,V,00025,V,00025,V,00026,V,00034,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,040,10,47,02,2020,01,25,00028,V,00024,V,00026,V,00028,V,00026,V,00028,V,00028,V,00032,V,00025,V,00026,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,040,12,08,02,2020,01,25,00063,V,00047,V,00034,V,00025,V,00024,V,00023,V,00027,V,00029,V,00032,V,00050,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,047,07,08,02,2020,01,25,00002,V,00002,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,047,08,08,02,2020,01,25,00043,V,00045,V,00031,V,00026,V,00024,V,00021,V,00022,V,00023,V,00031,V,00029,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,047,09,47,02,2020,01,25,00015,V,00011,V,00011,V,00010,V,00008,V,00007,V,00007,V,00009,V,00012,V,00010,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,047,10,47,02,2020,01,25,00026,V,00021,V,00022,V,00021,V,00017,V,00017,V,00018,V,00020,V,00024,V,00021,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,047,12,08,02,2020,01,25,00046,V,00048,V,00033,V,00027,V,00026,V,00023,V,00024,V,00025,V,00032,V,00032,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,048,07,08,02,2020,01,25,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00002,V,00003,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,048,08,08,02,2020,01,25,00032,V,00032,V,00023,V,00019,V,00017,V,00021,V,00021,V,00028,V,00035,V,00039,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
